# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
26134at4891	Complete	Utg33252	67623	70022	+	451.2	478	https://www.orthodb.org/v10?query=26134at4891	AP complex subunit beta
26145at4891	Complete	Utg33282	215982	216599	+	321.4	163	https://www.orthodb.org/v10?query=26145at4891	Small GTPase superfamily
26165at4891	Complete	Utg33258	122422	123246	+	381.7	239	https://www.orthodb.org/v10?query=26165at4891	18S rRNA (Guanine(1575)-N(7))-methyltransferase
26166at4891	Complete	Utg33286	774692	775462	+	234.6	175	https://www.orthodb.org/v10?query=26166at4891	similar to Saccharomyces cerevisiae YBR290W BSD2 Heavy metal ion homeostasis protein
26198at4891	Complete	Utg33280	1044146	1045585	-	369.8	280	https://www.orthodb.org/v10?query=26198at4891	Leucine-rich repeat domain superfamily
26222at4891	Complete	Utg33254	1002226	1004316	-	602.1	467	https://www.orthodb.org/v10?query=26222at4891	Winged helix-like DNA-binding domain superfamily
26272at4891	Complete	Utg33280	1401254	1402135	+	167.7	168	https://www.orthodb.org/v10?query=26272at4891	DNA replication complex GINS protein SLD5
26290at4891	Complete	Utg33280	447205	448371	-	213.7	164	https://www.orthodb.org/v10?query=26290at4891	Repressor of RNA polymerase III transcription MAF1
26297at4891	Complete	Utg33258	235143	236276	+	116.7	302	https://www.orthodb.org/v10?query=26297at4891	Steadiness box (SB) domain
26316at4891	Complete	Utg33274	280863	281582	+	307.4	192	https://www.orthodb.org/v10?query=26316at4891	Methylthioribulose-1-phosphate dehydratase
26320at4891	Complete	Utg33282	208107	208949	+	375.8	221	https://www.orthodb.org/v10?query=26320at4891	MOB kinase activator family
26325at4891	Complete	Utg33254	539649	540683	-	326.6	260	https://www.orthodb.org/v10?query=26325at4891	Cell division cycle protein 123
26329at4891	Complete	Utg33278	415466	416536	+	265.5	277	https://www.orthodb.org/v10?query=26329at4891	Sas10/Utp3/C1D
26336at4891	Complete	Utg33250	162282	162875	-	250.5	165	https://www.orthodb.org/v10?query=26336at4891	p-loop containing nucleoside triphosphate hydrolase protein
26394at4891	Complete	Utg33264	667030	668451	+	208.6	252	https://www.orthodb.org/v10?query=26394at4891	tubulin nucleotide-binding domain-like protein
26399at4891	Complete	Utg33258	75257	79516	-	380.9	746	https://www.orthodb.org/v10?query=26399at4891	Mediator of RNA polymerase II transcription subunit 12
26409at4891	Complete	Utg33260	350285	350920	-	253.4	173	https://www.orthodb.org/v10?query=26409at4891	RNA methyltransferase TK0422/Sfm1
26413at4891	Complete	Utg33278	459973	460692	+	418.0	182	https://www.orthodb.org/v10?query=26413at4891	TATA-box binding protein
26418at4891	Complete	Utg33260	577465	578286	-	372.8	191	https://www.orthodb.org/v10?query=26418at4891	K Homology domain
26448at4891	Complete	Utg33260	339410	341251	+	525.9	468	https://www.orthodb.org/v10?query=26448at4891	putative mitochondrial translation system component
26458at4891	Complete	Utg33280	516917	517471	+	224.9	155	https://www.orthodb.org/v10?query=26458at4891	Ribosomal protein S10
26469at4891	Complete	Utg33280	1059630	1060466	-	143.0	174	https://www.orthodb.org/v10?query=26469at4891	Zinc finger, RING/FYVE/PHD-type
26500at4891	Complete	Utg33272	614524	615246	+	271.9	197	https://www.orthodb.org/v10?query=26500at4891	HAD superfamily
26506at4891	Complete	Utg33254	636492	637907	-	265.1	146	https://www.orthodb.org/v10?query=26506at4891	Small GTPase superfamily
26527at4891	Complete	Utg33278	321074	322894	+	392.0	370	https://www.orthodb.org/v10?query=26527at4891	Altered inheritance of mitochondria protein 9, mitochondrial
26542at4891	Complete	Utg33286	730507	731460	+	271.1	211	https://www.orthodb.org/v10?query=26542at4891	3-ketodihydrosphingosine reductase TSC10
26555at4891	Complete	Utg33262	289372	290367	+	224.5	239	https://www.orthodb.org/v10?query=26555at4891	Pre-rRNA-processing protein IPI1
26569at4891	Complete	Utg33278	403861	405339	-	325.7	341	https://www.orthodb.org/v10?query=26569at4891	Arf GTPase activating protein
26588at4891	Complete	Utg33280	253647	254441	-	224.5	185	https://www.orthodb.org/v10?query=26588at4891	Exoribonuclease, phosphorolytic domain 1
26614at4891	Complete	Utg33262	264985	268239	-	626.0	650	https://www.orthodb.org/v10?query=26614at4891	MIF4G-like domain superfamily
26617at4891	Complete	Utg33274	562069	562782	+	334.9	192	https://www.orthodb.org/v10?query=26617at4891	Ribulose-phosphate 3-epimerase
26624at4891	Complete	Utg33284	55492	56250	+	257.3	200	https://www.orthodb.org/v10?query=26624at4891	ER membrane protein complex subunit 3
26633at4891	Complete	Utg33252	339497	340438	-	126.4	189	https://www.orthodb.org/v10?query=26633at4891	DUF833-domain-containing protein
26634at4891	Complete	Utg33272	508647	509549	+	219.7	195	https://www.orthodb.org/v10?query=26634at4891	modification methylase HemK
26660at4891	Complete	Utg33252	419513	420880	-	232.4	211	https://www.orthodb.org/v10?query=26660at4891	Nop domain
26684at4891	Complete	Utg33280	820694	821404	-	261.6	192	https://www.orthodb.org/v10?query=26684at4891	Dephospho-CoA kinase
26689at4891	Complete	Utg33250	254824	255891	-	303.1	257	https://www.orthodb.org/v10?query=26689at4891	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
26725at4891	Complete	Utg33284	284483	285130	-	182.4	144	https://www.orthodb.org/v10?query=26725at4891	Cytochrome c heme lyase
26729at4891	Complete	Utg33252	147526	148293	+	288.1	191	https://www.orthodb.org/v10?query=26729at4891	translation protein
26743at4891	Complete	Utg33260	379270	380259	+	245.6	215	https://www.orthodb.org/v10?query=26743at4891	Ferredoxin reductase-type FAD-binding domain
26745at4891	Complete	Utg33254	243953	244921	+	232.4	190	https://www.orthodb.org/v10?query=26745at4891	Putative 25S rRNA (Uracil2843-N3)-methyltransferase
26758at4891	Complete	Utg33286	736777	738030	+	278.4	280	https://www.orthodb.org/v10?query=26758at4891	Lysine methyltransferase
26789at4891	Complete	Utg33280	1354059	1355015	+	292.1	249	https://www.orthodb.org/v10?query=26789at4891	Cdk-activating kinase assembly factor MAT1, centre
26792at4891	Complete	Utg33254	573049	573621	-	323.8	157	https://www.orthodb.org/v10?query=26792at4891	Small GTPase superfamily
26808at4891	Complete	Utg33252	534013	534663	+	195.0	156	https://www.orthodb.org/v10?query=26808at4891	Phosphatidic acid phosphatase type 2/haloperoxidase
26866at4891	Complete	Utg33280	1076506	1078509	-	258.1	285	https://www.orthodb.org/v10?query=26866at4891	UBA-like superfamily
26880at4891	Complete	Utg33250	294145	294972	+	328.0	204	https://www.orthodb.org/v10?query=26880at4891	isopentenyl-diphosphate delta-isomerase
26885at4891	Complete	Utg33280	105114	106145	+	282.6	206	https://www.orthodb.org/v10?query=26885at4891	Dehydrodolichyl diphosphate synthase complex subunit NUS1
26894at4891	Complete	Utg33264	431168	432220	-	225.8	192	https://www.orthodb.org/v10?query=26894at4891	P-loop containing nucleoside triphosphate hydrolase protein
26895at4891	Complete	Utg33252	877741	878799	-	217.3	219	https://www.orthodb.org/v10?query=26895at4891	terpenoid cyclases/Protein prenyltransferase
26931at4891	Complete	Utg33262	296392	297234	-	239.6	207	https://www.orthodb.org/v10?query=26931at4891	Chromatin modification-related protein
27048at4891	Complete	Utg33280	1080997	1082094	+	420.5	302	https://www.orthodb.org/v10?query=27048at4891	Phosphatidylethanolamine-binding protein
27063at4891	Complete	Utg33250	466627	468546	+	183.9	401	https://www.orthodb.org/v10?query=27063at4891	Signal recognition particle subunit SRP72
27080at4891	Complete	Utg33280	366063	366833	-	187.7	189	https://www.orthodb.org/v10?query=27080at4891	Zinc finger C2H2 superfamily
27081at4891	Complete	Utg33278	208738	209517	-	322.8	184	https://www.orthodb.org/v10?query=27081at4891	CDP-diacylglycerol--serine O-phosphatidyltransferase
27092at4891	Complete	Utg33252	584998	585966	-	223.8	219	https://www.orthodb.org/v10?query=27092at4891	Ethanolamine-phosphate cytidylyltransferase
27104at4891	Complete	Utg33284	532682	533932	-	401.3	340	https://www.orthodb.org/v10?query=27104at4891	Nucleosome assembly protein
27126at4891	Complete	Utg33286	720810	721640	+	156.5	204	https://www.orthodb.org/v10?query=27126at4891	Ribonuclease P protein subunit
27132at4891	Complete	Utg33280	907023	907898	+	334.3	228	https://www.orthodb.org/v10?query=27132at4891	ribosomal protein L5
27140at4891	Complete	Utg33264	307504	308700	-	272.8	283	https://www.orthodb.org/v10?query=27140at4891	Zinc finger, RING/FYVE/PHD-type
27141at4891	Complete	Utg33280	780963	782006	-	219.9	222	https://www.orthodb.org/v10?query=27141at4891	Kinase
27202at4891	Complete	Utg33260	619274	620557	-	258.3	284	https://www.orthodb.org/v10?query=27202at4891	PIN domain
27209at4891	Complete	Utg33254	512805	514526	+	645.3	459	https://www.orthodb.org/v10?query=27209at4891	WD40-repeat-containing domain
27291at4891	Duplicated	Utg33250	8286	9416	+	289.8	244	https://www.orthodb.org/v10?query=27291at4891	cyclin-like protein
27291at4891	Duplicated	Utg33266	534	1664	-	289.8	244	https://www.orthodb.org/v10?query=27291at4891	cyclin-like protein
27320at4891	Complete	Utg33280	1301477	1303006	+	370.1	361	https://www.orthodb.org/v10?query=27320at4891	GPI-anchor transamidase activity
27323at4891	Complete	Utg33264	246747	249943	+	396.8	532	https://www.orthodb.org/v10?query=27323at4891	Ankyrin repeat-containing domain
27330at4891	Complete	Utg33250	483424	483963	-	304.3	161	https://www.orthodb.org/v10?query=27330at4891	Small COPII coat GTPase SAR1
27339at4891	Complete	Utg33264	207703	208437	-	242.0	202	https://www.orthodb.org/v10?query=27339at4891	ribosomal protein L4
27342at4891	Complete	Utg33280	1294723	1295538	-	243.7	185	https://www.orthodb.org/v10?query=27342at4891	Eukaryotic translation initiation factor 3 subunit G
27370at4891	Complete	Utg33272	388160	390694	+	329.6	419	https://www.orthodb.org/v10?query=27370at4891	Spindle pole body component
27389at4891	Complete	Utg33276	282956	283810	-	227.3	188	https://www.orthodb.org/v10?query=27389at4891	F-actin-capping protein subunit alpha/beta
27431at4891	Complete	Utg33284	381854	382522	+	249.8	188	https://www.orthodb.org/v10?query=27431at4891	Uncharacterized hydrolase
27435at4891	Complete	Utg33286	294195	294878	-	264.4	175	https://www.orthodb.org/v10?query=27435at4891	Pyridoxamine 5'-phosphate oxidase
27475at4891	Complete	Utg33264	582005	583417	-	237.0	181	https://www.orthodb.org/v10?query=27475at4891	Ssh4-like, SPRY domain
27496at4891	Complete	Utg33264	879185	879886	+	316.7	190	https://www.orthodb.org/v10?query=27496at4891	Proteasome endopeptidase complex
27505at4891	Complete	Utg33266	63135	63947	-	154.1	175	https://www.orthodb.org/v10?query=27505at4891	DnaJ domain
27533at4891	Complete	Utg33252	194755	195492	-	291.8	199	https://www.orthodb.org/v10?query=27533at4891	Exoribonuclease, phosphorolytic domain 1
27535at4891	Complete	Utg33286	533530	534255	+	192.5	158	https://www.orthodb.org/v10?query=27535at4891	Bacterial bifunctional deaminase-reductase
27547at4891	Complete	Utg33254	131739	133031	+	199.3	207	https://www.orthodb.org/v10?query=27547at4891	Histone acetyltransferase
27558at4891	Complete	Utg33264	140200	140799	-	248.1	163	https://www.orthodb.org/v10?query=27558at4891	Small GTPase
27561at4891	Complete	Utg33252	631572	633065	-	366.9	304	https://www.orthodb.org/v10?query=27561at4891	N-end rule aminoacyl transferase
27570at4891	Complete	Utg33254	675962	676738	+	272.2	193	https://www.orthodb.org/v10?query=27570at4891	Protein N-terminal and lysine N-methyltransferase EFM7
27676at4891	Complete	Utg33274	299899	300804	-	422.9	243	https://www.orthodb.org/v10?query=27676at4891	Translation initiation factor 2, alpha subunit
27703at4891	Complete	Utg33272	439488	440120	-	254.5	141	https://www.orthodb.org/v10?query=27703at4891	Atypical dual-specificity phosphatase Siw14-like
27717at4891	Complete	Utg33280	1167094	1169007	-	217.8	310	https://www.orthodb.org/v10?query=27717at4891	RNA polymerase III type 2 promoter sequence-specific DNA binding
27724at4891	Complete	Utg33274	176111	177082	+	395.0	257	https://www.orthodb.org/v10?query=27724at4891	Deoxyhypusine hydroxylase
27753at4891	Complete	Utg33258	106491	108215	-	442.0	370	https://www.orthodb.org/v10?query=27753at4891	putative membrane protein
27755at4891	Complete	Utg33280	1193168	1193737	+	285.0	177	https://www.orthodb.org/v10?query=27755at4891	EF-hand
27769at4891	Complete	Utg33272	421015	421671	+	208.7	153	https://www.orthodb.org/v10?query=27769at4891	yeats-domain-containing protein
27816at4891	Duplicated	Utg33278	533107	533838	-	332.3	200	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27816at4891	Duplicated	Utg33280	620993	621742	-	337.0	204	https://www.orthodb.org/v10?query=27816at4891	Monothiol glutaredoxin-3
27845at4891	Complete	Utg33266	154899	156131	+	488.4	335	https://www.orthodb.org/v10?query=27845at4891	Methylthioribose-1-phosphate isomerase
27851at4891	Complete	Utg33272	575440	576237	+	269.8	142	https://www.orthodb.org/v10?query=27851at4891	Atypical dual-specificity phosphatase Siw14-like
27862at4891	Complete	Utg33252	949094	950671	-	316.5	195	https://www.orthodb.org/v10?query=27862at4891	MT-A70-like
27863at4891	Missing
27869at4891	Complete	Utg33278	178959	179543	+	301.3	173	https://www.orthodb.org/v10?query=27869at4891	Proteasome, subunit alpha/beta
27875at4891	Complete	Utg33266	139403	140059	+	227.5	157	https://www.orthodb.org/v10?query=27875at4891	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
27888at4891	Complete	Utg33250	350684	351529	-	92.0	129	https://www.orthodb.org/v10?query=27888at4891	Autophagy protein 5
27889at4891	Complete	Utg33272	625903	626715	-	338.4	209	https://www.orthodb.org/v10?query=27889at4891	Mitochondrial carrier
27915at4891	Complete	Utg33250	363503	365575	+	360.2	354	https://www.orthodb.org/v10?query=27915at4891	Kinesin-like protein
27927at4891	Complete	Utg33262	479819	480499	+	247.2	177	https://www.orthodb.org/v10?query=27927at4891	Transmembrane adaptor Erv26
27928at4891	Missing
27940at4891	Complete	Utg33264	52838	53656	-	227.6	180	https://www.orthodb.org/v10?query=27940at4891	Signal recognition particle SEC65 subunit
27981at4891	Complete	Utg33260	814954	815736	+	163.7	174	https://www.orthodb.org/v10?query=27981at4891	tetrapyrrole biosynthesis, uroporphyrinogen III synthase
27991at4891	Complete	Utg33274	159318	160193	+	158.5	206	https://www.orthodb.org/v10?query=27991at4891	Tetratricopeptide repeat
27998at4891	Complete	Utg33286	713308	714231	+	351.5	210	https://www.orthodb.org/v10?query=27998at4891	Ribosomal protein S5 domain 2-type fold
28029at4891	Complete	Utg33252	279571	280812	+	245.5	156	https://www.orthodb.org/v10?query=28029at4891	Gar2, RNA recognition motif 1
28032at4891	Complete	Utg33286	704934	706379	-	509.9	369	https://www.orthodb.org/v10?query=28032at4891	Bystin
28037at4891	Complete	Utg33254	756267	757226	+	365.9	232	https://www.orthodb.org/v10?query=28037at4891	Fibronectin type III
28051at4891	Complete	Utg33280	565784	566353	-	237.1	164	https://www.orthodb.org/v10?query=28051at4891	acyl-CoA N-acyltransferase
28058at4891	Complete	Utg33252	240783	241526	+	264.4	172	https://www.orthodb.org/v10?query=28058at4891	Protein YIP
28072at4891	Complete	Utg33278	469732	470880	+	367.4	303	https://www.orthodb.org/v10?query=28072at4891	Membrane  insertase YidC/ALB3/OXA1/COX18
28089at4891	Complete	Utg33254	300395	301669	+	286.0	286	https://www.orthodb.org/v10?query=28089at4891	Heat shock protein DnaJ, cysteine-rich domain
28105at4891	Complete	Utg33286	553949	554497	-	306.9	159	https://www.orthodb.org/v10?query=28105at4891	Small GTPase superfamily, ARF/SAR type
28115at4891	Complete	Utg33262	508907	509782	-	261.8	216	https://www.orthodb.org/v10?query=28115at4891	Chalcone isomerase
28127at4891	Complete	Utg33260	847718	849142	+	203.8	281	https://www.orthodb.org/v10?query=28127at4891	putative acyltransferase
28151at4891	Complete	Utg33274	290237	291421	-	420.0	301	https://www.orthodb.org/v10?query=28151at4891	glycosyltransferase family 50 protein
28165at4891	Complete	Utg33286	180890	182578	+	337.0	358	https://www.orthodb.org/v10?query=28165at4891	RFT1
28180at4891	Complete	Utg33272	220075	221133	-	430.4	237	https://www.orthodb.org/v10?query=28180at4891	Protein URE2
28186at4891	Complete	Utg33250	38763	39740	+	337.8	231	https://www.orthodb.org/v10?query=28186at4891	Mitochondrial carrier
28190at4891	Complete	Utg33258	140865	142016	+	165.7	187	https://www.orthodb.org/v10?query=28190at4891	Exosome complex component RRP43
28212at4891	Complete	Utg33278	349804	350418	-	362.7	189	https://www.orthodb.org/v10?query=28212at4891	N-terminal nucleophile aminohydrolase
28217at4891	Complete	Utg33252	617693	618442	+	348.5	207	https://www.orthodb.org/v10?query=28217at4891	Proteasome endopeptidase complex
28227at4891	Complete	Utg33280	1303226	1304209	-	261.7	245	https://www.orthodb.org/v10?query=28227at4891	Leucine carboxyl methyltransferase 1
28236at4891	Fragmented	Utg33274	698965	699792	-	90.4	167	https://www.orthodb.org/v10?query=28236at4891	pre-mRNA splicing factor
28239at4891	Complete	Utg33284	566970	567941	+	234.7	174	https://www.orthodb.org/v10?query=28239at4891	Transcription initiation factor IIE subunit beta
28251at4891	Complete	Utg33252	969622	970218	+	260.5	159	https://www.orthodb.org/v10?query=28251at4891	GOLD domain
28258at4891	Complete	Utg33280	153844	154392	-	204.1	137	https://www.orthodb.org/v10?query=28258at4891	Adenylate kinase isoenzyme 6 homolog
28309at4891	Complete	Utg33250	87222	87788	-	195.8	153	https://www.orthodb.org/v10?query=28309at4891	Coatomer subunit zeta
28314at4891	Complete	Utg33258	312174	313385	+	122.1	165	https://www.orthodb.org/v10?query=28314at4891	Protein PBN1
28323at4891	Complete	Utg33280	1369957	1371441	-	300.6	313	https://www.orthodb.org/v10?query=28323at4891	mitochondrial carrier
